"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"Tumor_M1_med_dist",76,60,0.07462276,0.1177444,1.07747760607778,0.855429182695704,1.35716435104609,0.526231437384986,0.980345840711139
"Neuroepithelial_cells_vascular_med_dist",51,38,-0.099625,0.1574668,0.905176797003475,0.664809808070215,1.23245027959475,0.526947216962953,0.980345840711139
"Neutrophils_M1_med_dist",55,41,0.09361904,0.1496441,1.09814131777941,0.818994413529538,1.47243294202374,0.531569939941505,0.980345840711139
"Non-leukocyte_derived_neural_cells_tumor_med_dist",33,25,-0.1409002,0.2312347,0.868575958389843,0.552052666838209,1.36658011238978,0.54229991448032,0.980345840711139
"Fibroblast_M1_med_dist",74,58,-0.08153102,0.1338827,0.921704114845612,0.708974151160283,1.19826438514438,0.542541841755512,0.980345840711139
"Lymphatic_endothelial_cells_tumor_contact",77,61,-0.07714607,0.1268638,0.925754621210107,0.721953534625448,1.1870869489357,0.543120078748691,0.980345840711139
"B_cells_prop",77,61,0.07773396,0.1307993,1.08083507428009,0.836417077484691,1.39667695607928,0.552311710045093,0.980345840711139
"CD56+CD45-_vascular_med_dist",41,31,0.1156902,0.1966084,1.1226480683635,0.763642815417649,1.65042957251029,0.556243816696385,0.980345840711139
"NK/NKT_vascular_contact",77,61,-0.07988613,0.1361784,0.923221469024376,0.706953134664106,1.20564976527404,0.557453269506476,0.980345840711139
"Lymphatic_endothelial_cells_assort",77,61,0.0688829,0.1185494,1.07131075463297,0.849192201647144,1.35152764093465,0.561208175765917,0.980345840711139
"CD11c_low_immune_assort",77,61,-0.07534494,0.1302113,0.927423528935667,0.71852522487791,1.1970552629793,0.562834965982362,0.980345840711139
"M2_macrophages_assort",77,61,-0.0856467,0.1490675,0.917918472940499,0.685358188134959,1.22939265562477,0.565595869587807,0.980345840711139
"CD11c_low_immune_tumor_med_dist",43,35,0.0892696,0.1561221,1.09337539569568,0.805152134124967,1.48477499499137,0.567461799396502,0.980345840711139
"NK/NKT_prop",77,61,-0.08078017,0.1414915,0.922396436262904,0.699004242589189,1.21718171906796,0.568054678070588,0.980345840711139
"CD163+_cells_vascular_contact",77,61,-0.07206761,0.127748,0.930467987495591,0.724372780173831,1.19520045403464,0.572659721105318,0.980345840711139
"CD8+_T_cells_prop",77,61,-0.07150536,0.1267688,0.93099128469168,0.726172536852472,1.19357966348974,0.572712463523429,0.980345840711139
"CD11c_low_immune_prop",77,61,-0.0676656,0.1216671,0.934572945803176,0.736291768103606,1.18625065342891,0.578105985439733,0.980345840711139
"Unidentified_region",77,61,0.06212359,0.1160332,1.06409384651105,0.847641722485673,1.33581875944269,0.592376663635605,0.980345840711139
"Unidentified_tumor_med_dist",77,61,-0.0626785,0.1173681,0.939245396293836,0.746234263702958,1.18217824799629,0.593318294592865,0.980345840711139
"CD11c_low_immune_M1_contact",77,61,0.06469367,0.124004,1.06683217243593,0.836649786264691,1.36034324376711,0.601874834660559,0.980345840711139
"CD11c_low_immune_region",77,61,-0.06531472,0.126452,0.936772592540289,0.731135850542315,1.20024601376576,0.605492590563266,0.980345840711139
"M2_macrophages_tumor_contact",77,61,0.09352534,0.182769,1.09803842978491,0.767439695832814,1.57105294374449,0.608851681881685,0.980345840711139
"Neuroepithelial_cells_prop",77,61,-0.06514414,0.1299939,0.936932406399178,0.72620166678341,1.20881343890219,0.616278074624097,0.980345840711139
"Vascular_endothelial_cells_prop",77,61,-0.0613567,0.1232486,0.940487710378933,0.738658613396326,1.19746404811667,0.618604610510579,0.980345840711139
"M1_macrophages_vascular_contact",77,61,-0.0601627,0.1216491,0.941611317018254,0.741863038386249,1.19514226543152,0.620911291729347,0.980345840711139
"HLADR+_vascular_contact",77,61,-0.06931379,0.1453372,0.933033860045733,0.701755994075949,1.24053401943243,0.633421265938145,0.980345840711139
"CD4+_T_cells_M1_med_dist",71,56,0.06684723,0.1441565,1.06913213371892,0.805981700013034,1.41820033796286,0.642853359189082,0.980345840711139
"Dendritic_cells_prop",77,61,0.05896691,0.1304597,1.0607401380026,0.821412811445192,1.36979801713848,0.651273918131524,0.980345840711139
"CD11c_low_immune_vascular_med_dist",43,35,0.07939599,0.1759961,1.08263295038768,0.766784074914869,1.52858430894677,0.651900490969447,0.980345840711139
"Non-leukocyte_derived_neural_cells_assort",77,61,-0.06069039,0.1357007,0.94111457049435,0.721329742166727,1.22786651238907,0.654703883581644,0.980345840711139
"CD11c+_epithelial_vascular_contact",77,61,0.05565693,0.1246556,1.05723491801963,0.828065043224625,1.34982835107649,0.655246527253597,0.980345840711139
"Neutrophils_tumor_contact",77,61,0.05166765,0.1177007,1.05302571138742,0.836087919652853,1.32625184837425,0.660679771073992,0.980345840711139
"Monocytes_M1_contact",77,61,-0.0544785,0.125547,0.946978864700995,0.740413709218103,1.21117283354653,0.664339986415925,0.980345840711139
"Fibroblast_M1_contact",77,61,-0.05218977,0.1204875,0.949148733280107,0.749505972472343,1.20196949854255,0.664902236419356,0.980345840711139
"Lymphatic_endothelial_cells_tumor_med_dist",30,25,0.07846524,0.1844859,1.08162575562134,0.753429045071952,1.55278626816371,0.670604576940513,0.980345840711139
"HLADR+_tumor_med_dist",51,41,0.07253067,0.1731008,1.07522578643408,0.765871716575956,1.509535431053,0.675210001375543,0.980345840711139
"CD8+_T_cells_M1_med_dist",70,57,-0.05259365,0.127561,0.948765461994657,0.738888239422802,1.21825717861893,0.680118074816673,0.980345840711139
"Vascular_endothelial_cells_M1_contact",77,61,-0.04856153,0.1179811,0.952598723781804,0.755934688232712,1.20042689226528,0.680629544368233,0.980345840711139
"NK/NKT_tumor_contact",77,61,0.05331434,0.1315638,1.05476114223678,0.815017284927141,1.36502757395151,0.685304318048284,0.980345840711139
"Lymphatic_endothelial_cells_vascular_contact",77,61,0.0444006,0.1111316,1.04540106202152,0.84078999421311,1.29980540681687,0.68950147009885,0.980345840711139
"Neutrophils_tumor_med_dist",56,42,0.06089714,0.1594783,1.06278959220485,0.777497752132877,1.45276525134688,0.702570935439122,0.980345840711139
"CD8+_T_cells_tumor_med_dist",71,58,-0.04617967,0.122304,0.954870387674745,0.751344423662037,1.21352794875902,0.70574188791253,0.980345840711139
"CD4+_T_cells_vascular_contact",77,61,-0.04951447,0.1320053,0.951691391140858,0.734738860328555,1.23270532276816,0.707590204626758,0.980345840711139
"M2_macrophages_vascular_contact",77,61,0.05331502,0.1431209,1.05476186159035,0.796764034911968,1.39630120828491,0.709507619481283,0.980345840711139
"Lymphatic_endothelial_cells_M1_med_dist",30,25,-0.06260164,0.1697895,0.939317586907274,0.673422043695682,1.31019995162502,0.712350328529672,0.980345840711139
"CD11c_low_immune_M1_med_dist",43,35,-0.06001252,0.1644411,0.941752741649591,0.682282763850036,1.29989833159476,0.715149853747221,0.980345840711139
"Non-leukocyte_derived_neural_cells_vascular_med_dist",33,25,-0.0813979,0.2237457,0.921826822305653,0.594561281558758,1.42922978114941,0.716010025132183,0.980345840711139
"CD163+_cells_assort",77,61,0.04440345,0.1224894,1.04540404066805,0.822282418937591,1.32906843570497,0.716972058055288,0.980345840711139
"Neutrophils_prop",77,61,-0.07644146,0.2109971,0.926407141644066,0.61263363642064,1.40088650225509,0.717137723776642,0.980345840711139
"M2_macrophages_vascular_med_dist",36,28,-0.0669899,0.18655,0.935204647522841,0.648806238650513,1.34802608336114,0.719521091781942,0.980345840711139
"CD11b+_epithelial_tumor_contact",77,61,-0.04744031,0.1345629,0.953667400431245,0.732582976745961,1.2414723512756,0.724424887826212,0.980345840711139
"Dendritic_cells_vascular_med_dist",29,25,0.07684513,0.2223412,1.07987482441262,0.698419352338688,1.66966970845718,0.729629753529175,0.980345840711139
"Vascular_endothelial_cells_tumor_contact",77,61,0.0441854,0.1303211,1.04517610890013,0.809580286922531,1.34933263107004,0.73457196882074,0.980345840711139
"Neutrophils_vascular_contact",77,61,0.04190432,0.1279826,1.04279469673877,0.81144631813107,1.340101933115,0.743348812754413,0.980345840711139
"CD11c+_epithelial_assort",77,61,-0.05138806,0.1583907,0.949909981174211,0.696402062040703,1.29570117826798,0.745605996803876,0.980345840711139
"CD11b+_epithelial_M1_contact",77,61,-0.03891647,0.1235606,0.96183105208634,0.754959772927604,1.22538843251219,0.752793159384499,0.980345840711139
"CD11c_low_immune_tumor_contact",77,61,-0.03760181,0.1213321,0.963096361091266,0.75926205672812,1.22165277788849,0.756630732747027,0.980345840711139
"Fibroblast_assort",77,61,0.04004147,0.1306439,1.04085393244742,0.805722501654842,1.34460301960805,0.759229178898105,0.980345840711139
"CD11b_low_Neutrophils_M1_med_dist",71,56,0.0459665,0.1513516,1.04703933244299,0.778273548187471,1.40861958656545,0.761351357643143,0.980345840711139
"M2_macrophages_M1_med_dist",36,28,0.05349562,0.1853117,1.054952372044,0.733660653299327,1.51694724567328,0.772826960139048,0.980345840711139
"CD11b_low_Neutrophils_vascular_contact",77,61,-0.03768417,0.1313975,0.963017038138044,0.744368916151588,1.24589003600375,0.774269099422649,0.980345840711139
"Other_immune_vascular_contact",77,61,-0.03562267,0.1247788,0.965004352099132,0.75564428567692,1.23237006779724,0.775271338655474,0.980345840711139
"Vascular_endothelial_cells_region",77,61,-0.03645018,0.1298619,0.964206129313191,0.747534520852539,1.24367963468074,0.778952619454779,0.980345840711139
"HLADR+_M1_med_dist",50,40,0.0520645,0.1902356,1.05344368267594,0.72557535372033,1.52946704553804,0.784327204257088,0.980345840711139
"CD8+_T_cells_vascular_contact",77,61,0.03310839,0.1260896,1.03366256853473,0.807330064286129,1.32344669529256,0.792875668101334,0.980345840711139
"Dendritic_cells_region",77,61,0.03334018,0.1298252,1.0339021948155,0.801626438989437,1.33348115338096,0.797326826192483,0.980345840711139
"CD163+_cells_vascular_med_dist",75,59,-0.03389643,0.1338737,0.966671618986665,0.743576116076506,1.25670257388708,0.800115993066832,0.980345840711139
"M2_macrophages_region",77,61,-0.04579926,0.1826315,0.955233694593123,0.667810718240392,1.36636233346223,0.801988757904359,0.980345840711139
"HLADR+_prop",77,61,0.0325623,0.1309584,1.03309824987572,0.799226087363517,1.33540685266801,0.803634506980794,0.980345840711139
"Age",77,61,0.002722703,0.01142599,1.00272641254257,0.980520394650716,1.02543533402858,0.81165599978711,0.980345840711139
"CD11b+_epithelial_assort",77,61,0.03615924,0.1523712,1.03682093173599,0.769139502073471,1.39766276675152,0.812416229107842,0.980345840711139
"CD11b_low_Neutrophils_region",77,61,-0.03073226,0.1388617,0.969735177307654,0.738675845689985,1.27307034553094,0.824846658382429,0.982605783393567
"Fibroblast_tumor_contact",77,61,-0.02752269,0.1260097,0.972852604052721,0.759954207791088,1.24539370860664,0.827103966257955,0.982605783393567
"NK/NKT_M1_contact",77,61,-0.02676381,0.1231375,0.973591170635659,0.764824573340873,1.23934272064407,0.827936354526061,0.982605783393567
"Non-leukocyte_derived_neural_cells_region",77,61,-0.02410187,0.1254591,0.976186262044347,0.763381616721018,1.24831355292169,0.847656556939177,0.99071126902179
"Lymphatic_endothelial_cells_M1_contact",77,61,-0.02411488,0.1295339,0.976173565288893,0.757299312107869,1.25830674124935,0.852314212876366,0.99071126902179
"Unidentified_vascular_contact",77,61,0.0239328,0.1309006,1.02422148560637,0.792448507486419,1.32378273372632,0.854930011980313,0.99071126902179
"B_cells_tumor_contact",77,61,0.02487948,0.1421363,1.02519155260071,0.775922599223317,1.35453938392295,0.861048524565041,0.99071126902179
"Lymphatic_endothelial_cells_prop",77,61,0.02114421,0.1327963,1.02136932907679,0.78731106658009,1.32501034300227,0.873493340400831,0.99071126902179
"Monocytes_prop",77,61,-0.0186574,0.1203223,0.981515571468975,0.775315811957494,1.2425553589624,0.87677257488551,0.99071126902179
"Fibroblast_vascular_med_dist",74,58,0.01915688,0.1271489,1.0193415521734,0.794493581069468,1.30782327855765,0.880240023886577,0.99071126902179
"HLADR+_vascular_med_dist",51,41,0.02502574,0.1794637,1.02534151333741,0.721288063810851,1.45756636179237,0.889096655292559,0.99071126902179
"Monocytes_tumor_med_dist",61,50,-0.01837689,0.1354968,0.981790938665206,0.752807433470422,1.28042498571181,0.89211699663464,0.99071126902179
"Non-leukocyte_derived_neural_cells_tumor_contact",77,61,0.01745881,0.1453542,1.01761210639287,0.765343738761028,1.35303177726875,0.904394289479485,0.99071126902179
"CD56+CD45-_vascular_contact",77,61,0.0154812,0.1291721,1.01560165210476,0.788445874993273,1.30820231099151,0.904602474573684,0.99071126902179
"Fibroblast_tumor_med_dist",75,59,0.01341839,0.1326111,1.01350881989467,0.781535636662049,1.31433562312202,0.919402776172851,0.99071126902179
"CD11b_low_Neutrophils_vascular_med_dist",70,55,0.01412058,0.1421407,1.01422074915697,0.767612552999175,1.34005589669094,0.920866526833231,0.99071126902179
"CD8+_T_cells_M1_contact",77,61,0.01187542,0.1230185,1.01194621268183,0.795140499647488,1.28786690882314,0.923096794607204,0.99071126902179
"Monocytes_M1_med_dist",61,50,0.01194362,0.1296115,1.01201522643142,0.784985295726821,1.30470573666065,0.926579383335349,0.99071126902179
"Neuroepithelial_cells_M1_contact",77,61,-0.009771672,0.1090527,0.990275915573995,0.799706106252369,1.22625847333026,0.928601058431745,0.99071126902179
"Dendritic_cells_tumor_contact",77,61,0.01341956,0.1562921,1.01351000830855,0.746091305462329,1.37677859187097,0.931576063656126,0.99071126902179
"Other_immune_prop",77,61,-0.008685644,0.1194845,0.991351967322891,0.784372764071128,1.25294855728296,0.942050691191111,0.99071126902179
"CD56+CD45-_tumor_med_dist",41,31,-0.01390551,0.1927055,0.986190729589851,0.675973516150532,1.43877257302545,0.942475093064431,0.99071126902179
"Tumor_vascular_contact",77,61,-0.009132612,0.1272588,0.990908963248506,0.772166351379123,1.27161792493614,0.942789647142629,0.99071126902179
"Neutrophils_assort",77,61,-0.009958583,0.1394886,0.990090839538337,0.753255242580919,1.30139136792323,0.943084546767451,0.99071126902179
"Monocytes_vascular_contact",77,61,-0.006324913,0.1132075,0.993695046901663,0.795959071794971,1.24055354254603,0.955445293148553,0.99071126902179
"NK/NKT_region",77,61,-0.006487614,0.1336219,0.993533385509776,0.764615918434591,1.29098618577473,0.961276291811387,0.99071126902179
"BRCA_Mutation",53,44,-0.01387689,0.3248354,0.986218949559076,0.521762646948582,1.8641192928578,0.965924922572059,0.99071126902179
"Neutrophils_vascular_med_dist",55,41,-0.006546255,0.1574432,0.993475124921287,0.729694615298164,1.35261080888485,0.966834687976432,0.99071126902179
"NK/NKT_assort",77,61,-0.005126528,0.1286169,0.994886589909981,0.773204982375609,1.28012538633886,0.968205625673639,0.99071126902179
"Vascular_endothelial_cells_assort",77,61,-0.00553962,0.1457743,0.994475695141733,0.747327384200181,1.32335831542702,0.969686597498169,0.99071126902179
"Lymphatic_endothelial_cells_vascular_med_dist",29,24,0.004809415,0.1981379,1.00482099907666,0.681449035633452,1.48164453596572,0.980634797202045,0.99071126902179
"Tumor_prop",77,61,0.00295221,0.135023,1.00295657176263,0.769751205027775,1.30681430346776,0.982556041617289,0.99071126902179
"CD56+CD45-_M1_contact",77,61,-0.002727821,0.1389552,0.997275895821391,0.759515224868838,1.30946580110769,0.984337775802976,0.99071126902179
"CD11c_low_immune_vascular_contact",77,61,-0.002861379,0.153096,0.997142711001555,0.738655219843612,1.3460861839087,0.985088329201302,0.99071126902179
"Other_immune_M1_med_dist",63,52,0.001863611,0.1390444,1.00186534905221,0.762876998065746,1.31572216776288,0.989306279617599,0.99071126902179
"CD11b_low_Neutrophils_assort",77,61,-0.001751168,0.1439456,0.998250364571256,0.752857443968837,1.32362879367092,0.990293588854985,0.99071126902179
"CD11c+_epithelial_vascular_med_dist",69,53,0.001477156,0.126882,1.00147824706199,0.780978984534413,1.28423260958332,0.99071126902179,0.99071126902179
